symbol,name,timestamp,trade_date,trade_time,open,high,low,close,volume,amount
QQQ.US,纳指 100 ETF - Invesco,1604466000000,2020-11-04,2020-11-04 00:00:00,644.2186105809398,656.0551847138453,640.3791076472334,651.8294595915412,75728211,0.0
QQQ.US,纳指 100 ETF - Invesco,1604552400000,2020-11-05,2020-11-05 00:00:00,666.5967785673352,671.0951311168845,663.3934062972013,668.8232358898393,52054191,0.0
QQQ.US,纳指 100 ETF - Invesco,1604638800000,2020-11-06,2020-11-06 00:00:00,666.9830007559327,671.0269742600733,658.4633936545132,669.3230528397893,40959762,0.0
QQQ.US,纳指 100 ETF - Invesco,1604898000000,2020-11-09,2020-11-09 00:00:00,675.4571699528113,679.6147382183041,654.5784528162659,655.6462435729771,86537070,0.0
QQQ.US,纳指 100 ETF - Invesco,1604984400000,2020-11-10,2020-11-10 00:00:00,648.0808324669166,651.2612585952571,637.5392386134268,643.9005452491534,69024883,0.0
QQQ.US,纳指 100 ETF - Invesco,1605070800000,2020-11-11,2020-11-11 00:00:00,649.5802833167664,659.4175896498722,643.8096694400716,658.30436098862,36102930,0.0
QQQ.US,纳指 100 ETF - Invesco,1605157200000,2020-11-12,2020-11-12 00:00:00,660.4853804065835,663.5615265440027,652.6019039687366,655.2145834798386,34516832,0.0
QQQ.US,纳指 100 ETF - Invesco,1605243600000,2020-11-13,2020-11-13 00:00:00,658.8723347953813,662.4164913495719,654.0107061990273,660.9624784042629,24880580,0.0
QQQ.US,纳指 100 ETF - Invesco,1605502800000,2020-11-16,2020-11-16 00:00:00,660.3945045975016,666.8239680900396,658.8268968908404,666.1196805696555,30168359,0.0
QQQ.US,纳指 100 ETF - Invesco,1605589200000,2020-11-17,2020-11-17 00:00:00,666.5740596150646,667.34650399226,662.5073671586537,664.0068180085035,21843461,0.0
QQQ.US,纳指 100 ETF - Invesco,1605675600000,2020-11-18,2020-11-18 00:00:00,662.7118377290877,666.5059027582532,658.8950537476518,659.0995243180859,28069619,0.0
QQQ.US,纳指 100 ETF - Invesco,1605762000000,2020-11-19,2020-11-19 00:00:00,657.6682303250474,664.9837329561329,656.2369363320089,664.2567264834785,22718420,0.0
QQQ.US,纳指 100 ETF - Invesco,1605848400000,2020-11-20,2020-11-20 00:00:00,664.0749748653149,665.8129747140044,659.508465458954,659.7129360293881,25907311,0.0
QQQ.US,纳指 100 ETF - Invesco,1606107600000,2020-11-23,2020-11-23 00:00:00,662.0529881132447,665.0973277174852,654.4648580549136,659.7356549816585,26875590,0.0
QQQ.US,纳指 100 ETF - Invesco,1606194000000,2020-11-24,2020-11-24 00:00:00,662.2347397314082,670.1636540737961,658.0090146091042,669.0049875080031,24516789,0.0
QQQ.US,纳指 100 ETF - Invesco,1606280400000,2020-11-25,2020-11-25 00:00:00,671.2087258782368,674.6165687188046,669.2776149352484,673.1171178689548,23326830,0.0
